	station_id_igra	station_name	latitude	longitude	station_id
2194	USM00072486	ELY YELLAND FLD AP	39.295	-114.8453	72486
2195	USM00072489	RENO	39.5681	-119.7967	72489
2196	USM00072493	OAKLAND/METROP. OAKLAND INT.	37.7444	-122.2236	72493
2197	USM00072497	CHICO MUNI	39.7833	-121.85	72497
2198	USM00072501	UPTON	40.865	-72.8628	72501
2199	USM00072503	LA GUARDIA	40.7833	-73.8667	72503
2200	USM00072506	NANTUCKET MEM AP	41.25	-70.0667	72506
2201	USM00072509	BOSTON/LOGAN INTL	42.367	-71.033	72509
2202	USM00072514	WILLIAMSPORT/LYCOMI	41.25	-76.917	72514
2203	USM00072515	BINGHAMTON/BROOME C	42.217	-75.983	72515
2204	USM00072518	ALBANY	42.6919	-73.8322	72518
2205	USM00072520	PITTSBURGH	40.5317	-80.2172	72520
2206	USM00072524	CLEVELAND	41.417	-81.867	72524
2207	USM00072528	BUFFALO/GREATER BUFFALO INT.	42.9411	-78.7189	72528
2208	USM00072531	RANTOUL	40.3	-88.15	72531
2209	USM00072532	PEORIA GTR PEORIA AP	40.6667	-89.6833	72532
2210	USM00072533	FORT WAYNE/BAER FLD	41.0	-85.2	72533
2211	USM00072534	CHICAGO/MIDWAY	41.783	-87.75	72534
2212	USM00072535	SOUTH BEND ST JOSEPH	41.7	-86.3167	72535
2213	USM00072536	TOLEDO EXPRESS	41.6	-83.8	72536
2214	USM00072537	DETROIT METRO.	42.3167	-83.2333	72537
2215	USM00072545	CEDAR RAPIDS ECHO SI	42.0833	-91.6167	72545
2216	USM00072546	DES MOINES INTL	41.533	-93.65	72546
2217	USM00072548	WATERLOO	42.55	-92.4	72548
2218	USM00072557	SIOUX CITY MUNI	42.4	-96.383	72557
2219	USM00072558	VALLEY	41.32	-96.3669	72558
2220	USM00072562	NORTH PLATTE/LEE BIRD	41.1328	-100.7	72562
2221	USM00072563	SYDNEY	41.22	-103.1	72563
2222	USM00072564	CHEYENNE/WARREN AFB	41.15	-104.817	72564
2223	USM00072566	SCOTTSBLUFF AAF	41.8667	-103.5833	72566
2224	USM00072569	CASPER/NATRONA COUN	42.917	-106.467	72569
2225	USM00072572	SALT LAKE CITY/INTNL UT.	40.7722	-111.9553	72572
2226	USM00072575	OGDEN	41.1833	-112.0167	72575
2227	USM00072576	LANDER HUNT FLD AP	42.8167	-108.7333	72576
2228	USM00072581	WENDOVER/AF. AUX. F	40.733	-114.033	72581
2229	USM00072582	ELKO	40.86	-115.7422	72582
2230	USM00072583	WINNEMUCCA MUNI AP	40.9019	-117.8072	72583
2231	USM00072591	RED BLUFF MUNICIPAL	40.15	-122.25	72591
2232	USM00072597	MEDFORD/MEDFORD-JACKSON COUNTY	42.3769	-122.8822	72597
2233	USM00072632	WHITE LAKE	42.6989	-83.4714	72632
2234	USM00072634	GAYLORD	44.9075	-84.7189	72634
2235	USM00072636	MUSKEGON	43.167	-86.25	72636
2236	USM00072637	FLINT BISHOP AP	42.9667	-83.75	72637
2237	USM00072639	ALPENA/PHELPS COLLI	45.067	-83.567	72639
2238	USM00072641	MADISON/DANE COUNTY	43.133	-89.333	72641
2239	USM00072645	GREEN BAY/A.-STRAUBEL	44.4986	-88.1119	72645
2240	USM00072649	CHANHASSEN	44.8497	-93.5647	72649
2241	USM00072654	HURON RGNL AP	44.3833	-98.2167	72654
2242	USM00072655	ST CLOUD MUNI AP	45.55	-94.0667	72655
2243	USM00072659	ABERDEEN/REG.	45.4556	-98.4133	72659
2244	USM00072662	RAPID CITY WFO	44.0728	-103.21	72662
2245	USM00072666	SHERIDAN CO. ARPT	44.767	-106.967	72666
2246	USM00072672	RIVERTON	43.0647	-108.4767	72672
2247	USM00072677	BILLINGS/LOGAN INT.	45.8	-108.533	72677
2248	USM00072681	BOISE/MUN.	43.5672	-116.2114	72681
2249	USM00072683	BURNS MUNI (AMOS)	43.583	-118.95	72683
2250	USM00072688	PENDLETON MUNICIPAL	45.683	-118.85	72688
2251	USM00072693	EUGENE/MAHLON SWEET	44.117	-123.217	72693
2252	USM00072694	SALEM/MCNARY	44.9092	-123.0083	72694
2253	USM00072698	PORTLAND INTL	45.5333	-122.6833	72698
2254	USM00072712	CARIBOU/MUN.	46.8683	-68.0136	72712
2255	USM00072734	SAULT STE MARIE SANDERSON FLD	46.4667	-84.35	72734
2256	USM00072745	DULUTH INTL AIRPORT	46.833	-92.183	72745
2257	USM00072747	INT.FALLS/FALLS INT. MN.	48.5647	-93.3975	72747
2258	USM00072753	FARGO/HECTOR FIELD	46.9	-96.8	72753
2259	USM00072764	BISMARCK/MUN.	46.7717	-100.7594	72764
2260	USM00072767	WILLISTON/SLOULIN F	48.183	-103.633	72767
2261	USM00072768	GLASGOW/INT.	48.2067	-106.6256	72768
2262	USM00072773	MISSOULA/JOHNSON-BE	46.917	-114.083	72773
2263	USM00072776	GREAT FALLS	47.4614	-111.3847	72776
2264	USM00072777	HAVRE (AMOS)	48.55	-109.767	72777
2265	USM00072781	YAKIMA AIRTERM	46.567	-120.533	72781
2266	USM00072783	LEWISTON NEZ PERCE	46.374	-117.015	72783
2267	USM00072786	SPOKANE	47.6806	-117.6267	72786
2268	USM00072792	OLYMPIA MUN I AP	46.9667	-122.9	72792
2269	USM00072793	SEATTLE-TACOMA INTL	47.45	-122.3	72793
2270	USM00072797	QUILLAYUTE	47.9339	-124.5603	72797
2271	USM00072798	TATOOSH ISLAND WB	48.3833	-124.7333	72798
2272	USM00074001	REDSTONE ARSENAL	34.6	-86.6333	74001
2273	USM00074002	ABERDEEN PRVGR	39.5	-76.1667	74002
2274	USM00074003	DUGWAY PRVGR	40.1667	-112.9333	74003
2275	USM00074004	YUMA PROVING GROUNDS AZ	32.8356	-114.4	74004
2276	USM00074005	YUMA PRVGR	32.8636	-114.0331	74005
2277	USM00074207	GRAY AAF	47.13	-122.6	74207
2278	USM00074389	GRAY	43.8925	-70.2572	74389
2279	USM00074392	BRUNSWICK	43.88	-69.93	74392
2280	USM00074455	QUAD CITY	41.6114	-90.5817	74455
2281	USM00074479	PITTSBURGH/EMSU	40.433	-80.0	74479
2282	USM00074482	NEWBURGH/STEWART AFB	41.5	-74.1	74482
2283	USM00074486	NEW YORK JFK AP	40.65	-73.7833	74486
2284	USM00074494	CHATHAM	41.6569	-69.9589	74494
2285	USM00074505	SAN JOSE/EMSU	37.3167	-121.8667	74505
2286	USM00074531	AIR FORCE ACADEMY	38.967	-104.817	74531
2287	USM00074544	RUSSELL	38.87	-98.82	74544
2288	USM00074560	LINCOLN	40.1517	-89.3383	74560
2289	USM00074570	DAYTON W PATTERSON AFB	39.8333	-84.05	74570
2290	USM00074574	DAHLGREN	38.33	-77.03	74574
2291	USM00074606	SOUTH VANDENBERG AF	34.65	-120.567	74606
2292	USM00074611	BICYCLE LAKE (AAF)	35.281	-116.63	74611
2293	USM00074612	CHINA LAKE	35.6833	-117.6833	74612
2294	USM00074614	INDIAN SPRINGS GUNN	36.533	-115.667	74614
2295	USM00074618	CUDDLEBACK GUNNERY	35.267	-117.433	74618
2296	USM00074619	SUPERIOR VALLEY GUN	35.333	-117.1	74619
2297	USM00074626	WFO PHOENIX	33.45	-111.95	74626
2298	USM00074630	STALLION SITE	33.8	-106.6667	74630
2299	USM00074631	WHITE SANDS MISSILE	33.167	-106.5	74631
2300	USM00074638	MELROSE GUNNERY RAN	34.3	-103.8	74638
2301	USM00074641	GAGE	36.2969	-99.775	74641
2302	USM00074646	LAMONT	36.6	-97.5	74646
2303	USM00074671	FORT CAMPBELL (AAF)	36.667	-87.5	74671
2304	USM00074693	FORT BRAGG/SIMMONS	35.133	-78.933	74693
2305	USM00074695	DARE COUNTY GUNNERY	35.667	-75.9	74695
2306	USM00074724	GILA BEND (AAF)	32.933	-112.7	74724
2307	USM00074732	HOLLOMAN AFB	32.9	-106.1	74732
2308	USM00074754	ALEXANDRIA	31.33	-92.55	74754
2309	USM00074755	CLAIBORNE RNG (AFS)	31.183	-92.633	74755
2310	USM00074768	NASA MISS. TEST	30.3667	-89.5833	74768
2311	USM00074777	HURLBURT FIELD (AF)	30.433	-86.683	74777
2312	USM00074778	EGLIN AFB RANGE NO.	30.567	-86.317	74778
2313	USM00074780	FORT STEWART RESERV	31.867	-81.633	74780
2314	USM00074790	SHAW AFB/SUMTER	33.967	-80.483	74790
2315	USM00074792	POINSETT RANGE	33.85	-80.483	74792
2316	USM00074794	CAPE KENNEDY	28.4667	-80.55	74794
2317	USM00074796	AVON PARK GUNNERY R	27.65	-81.333	74796
2318	USM00091162	BARKING SANDS	22.0333	-159.7833	91162
2319	USM00091165	LIHUE	21.9933	-159.3467	91165
2320	USM00091170	WAHIAWA	21.483	-158.033	91170
2321	USM00091176	KANEOHE BAY (MCAF)	21.433	-157.767	91176
2322	USM00091182	HONOLULU INTL	21.35	-157.933	91182
2323	USM00091190	KAHULUI ARPT/MAUI	20.899	-156.43	91190
2324	USM00091285	HILO HI	19.7183	-155.0583	91285
2325	USW00003123	CAMP PENDLETON	33.4	-117.5	03123
2326	USW00003134	BAKER	35.2667	-116.0833	03134
2327	USW00003138	SHOSHONE	35.9667	-116.2667	03138
2328	USW00003143	JACKASS FLATS	36.8	-116.2667	03143
2329	USW00003835	DAYTON MCCOOK FIELD	39.9	-84.2	03835
2330	USW00003955	BROKEN ARROW	36.0833	-95.7833	03955
2331	USW00012802	FORT MYERS (BUCKINGHAM AAF)	26.6333	-81.7	12802
2332	USW00012803	BOCA RATON (AAF)	26.3667	-80.1	12803
2333	USW00012805	SEBRING HENDRICKS FIELD	27.4667	-81.3667	12805
2334	USW00012810	TAMPA MACDILL FIELD	27.85	-82.5	12810
2335	USW00012811	FORT MYERS (PAIGE FIELD)	26.5833	-81.8667	12811
2336	USW00012814	SARASOTA AAF	27.3833	-82.55	12814
2337	USW00012815	ORLANDO (PINECASTLE AAF)	28.45	-81.3	12815
2338	USW00012819	LEESBURG (AAF)	28.8	-81.8	12819
2339	USW00012824	ORLANDO (AAB)	28.55	-81.3333	12824
2340	USW00012825	VENICE (AAF)	27.0833	-82.4333	12825
2341	USW00012863	BURRWOOD	28.9833	-89.3667	12863
2342	USW00012880	DELTA SEVEN	25.9	-81.7167	12880
2343	USW00012881	VALKARIA	27.95	-80.5667	12881
2344	USW00012901	GALVESTON (FORT CROCKETT)	29.2833	-94.85	12901
2345	USW00012902	SAN ANTONIO FORT SAM HOUSTON	29.45	-98.4667	12902
2346	USW00012904	HARLINGEN AAF	26.2333	-97.6667	12904
2347	USW00012906	HOUSTON ELLINGTON AFB	29.6167	-95.1667	12906
2348	USW00012908	MISSION (MOORE FIELD)	26.4	-98.35	12908
2349	USW00012909	SAN ANTONIO (KELLY FIELD)	29.3833	-98.5833	12909
2350	USW00012911	SAN ANTONIO RANDOLPH AFB	29.5333	-98.2833	12911
2351	USW00012914	VICTORIA (ALOE AAF)	28.7667	-97.1167	12914
2352	USW00012915	BROWNSVILLE (FORT BROWN)	25.8833	-97.55	12915
2353	USW00012920	LAREDO	27.5333	-99.4833	12920
2354	USW00013702	HAMPTON LANGLEY FIELD	37.0833	-76.3667	13702
2355	USW00013705	CAMP SPRINGS (ANDREWS AFB)	38.8167	-76.85	13705
2356	USW00013707	DOVER (AAF)	39.1333	-75.4667	13707
2357	USW00013708	WILMINGTON (NEW CASTLE AAB)	39.6833	-75.6	13708
2358	USW00013710	WASHINGTON (BOLLING FIELD)	38.8333	-77.0167	13710
2359	USW00013711	LAURINBURG (MAXTON AAB)	34.8	-79.3667	13711
2360	USW00013712	WILMINGTON (NEW HANOVER AP)	34.2667	-77.9	13712
2361	USW00013715	UNIONTOWN BURGESS FIELD	39.8333	-79.75	13715
2362	USW00013717	MYRTLE BEACH AAF	33.6833	-78.9333	13717
2363	USW00013718	NEWPORT NEWS (FORT EUSTIS)	37.1333	-76.6	13718
2364	USW00013719	CUMBERLAND	39.6667	-78.6667	13719
2365	USW00013729	ELKINS	38.8833	-79.85	13729
2366	USW00013733	LYNCHBURG	37.3333	-79.2	13733
2367	USW00013780	RICHMOND CITY	37.5333	-77.4167	13780
2368	USW00013792	OAK ISLAND	33.8833	-78.0167	13792
2369	USW00013801	MONTGOMERY (GUNTER FIELD)	32.4	-86.25	13801
2370	USW00013802	BELLEVILLE SCOTT FIELD	38.55	-89.85	13802
2371	USW00013804	SEYMOUR FREEMAN FIELD	38.9333	-85.9167	13804
2372	USW00013805	INDIANAPOLIS STOUT FIELD	39.75	-86.2333	13805
2373	USW00013809	LAWRENCEVILLE GEORGE FIELD	38.7667	-87.6167	13809
2374	USW00013810	LOUISVILLE (BOWMAN FIELD)	38.2167	-85.6667	13810
2375	USW00013811	MADISON JEFFERSON PRVGR	38.8333	-85.4167	13811
2376	USW00013812	COLUMBUS LOCKBOURNE AFB	39.8167	-82.9333	13812
2377	USW00013814	BLYTHEVILLE AFB	35.967	-89.95	13814
2378	USW00013815	ALBANY TURNER FIELD	31.6	-84.0833	13815
2379	USW00013817	MERIDIAN (KEY FIELD)	32.35	-88.65	13817
2380	USW00013819	BAINBRIDGE AAF	30.9833	-84.6333	13819
2381	USW00013820	BILOXI (KEESLER AFB)	30.4	-88.9167	13820
2382	USW00013821	MONTGOMERY (MAXWELL FIELD)	32.3833	-86.35	13821
2383	USW00013822	GREENVILLE DONALDSON AFB	34.7667	-82.3833	13822
2384	USW00013824	SAVANNAH HUNTER AFB	32.0167	-81.1333	13824
2385	USW00013825	COLUMBUS AAF	33.6333	-88.45	13825
2386	USW00013826	COURTLAND (AAF)	34.6667	-87.3333	13826
2387	USW00013827	SMYRNA SEWART AFB	36.0	-86.5333	13827
2388	USW00013828	DYERSBURG AAF	35.9	-89.4	13828
2389	USW00013829	FORT BENNING LAWSON AAF	32.35	-85.0	13829
2390	USW00013830	COLUMBIA AAB	33.95	-81.1167	13830
2391	USW00013831	CHARLOTTE MORRIS FIELD	35.2	-80.95	13831
2392	USW00013833	HATTIESBURG	31.2667	-89.25	13833
2393	USW00013835	MOULTRIE SPENCE FIELD	31.1333	-83.7	13835
2394	USW00013836	MACON COCHRAN FIELD	32.7	-83.65	13836
2395	USW00013837	AUGUSTA DANIEL FIELD	33.4667	-82.0333	13837
2396	USW00013838	MOBILE (BROOKLEY AFB)	30.6333	-88.0667	13838
2397	USW00013839	DOTHAN (NAPIER FIELD)	31.3167	-85.45	13839
2398	USW00013846	PANAMA CITY (TYNDALL FIELD)	30.0667	-85.5833	13846
2399	USW00013850	SELMA CRAIG AFB	32.35	-86.9833	13850
2400	USW00013851	MARIANNA (AAF)	30.8333	-85.2	13851
2401	USW00013855	TULLAHOMA WILLIAM NORTHERN AAF	35.3833	-86.2333	13855
2402	USW00013856	TUSKEGEE (AAF)	32.5	-85.7667	13856
2403	USW00013857	VALDOSTA MOODY AFB	30.9667	-83.2	13857
2404	USW00013859	WALTERBORO AAF	32.9167	-80.6333	13859
2405	USW00013860	WARNER ROBINS ROBINS AFB	32.6333	-83.6	13860
2406	USW00013874	ATLANTA	33.65	-84.4167	13874
2407	USW00013882	CHATTANOOGA	35.0333	-85.2	13882
2408	USW00013893	MEMPHIS	35.05	-89.9833	13893
2409	USW00013894	MOBILE	30.6833	-88.2333	13894
2410	USW00013903	ARDMORE AFB	34.3	-97.0167	13903
2411	USW00013904	AUSTIN (BERGSTROM FIELD)	30.2	-97.6667	13904
2412	USW00013905	COLLEGE STATION (BRYAN AFB)	30.6667	-96.55	13905
2413	USW00013907	DALLAS HENSLEY FIELD	32.7333	-96.9667	13907
2414	USW00013909	ENID/VANCE AFB	36.333	-97.667	13909
2415	USW00013916	MUSKOGEE (HATBOX FIELD/AAF)	35.75	-95.3667	13916
2416	USW00013920	TOPEKA (FORBES AFB)	38.95	-95.6667	13920
2417	USW00013923	SHERMAN PERRIN FIELD	33.7167	-96.6667	13923
2418	USW00013924	GROESBECK	31.5	-96.4667	13924
2419	USW00013927	JACKSON (AAB)	32.3333	-90.2333	13927
2420	USW00013928	WACO (JAMES CONNALLY AFB)	31.6333	-97.0667	13928
2421	USW00013930	KNOBNOSTER SEDALIA AFB	38.7333	-93.5667	13930
2422	USW00013933	GREENWOOD AAF	33.5	-90.0833	13933
2423	USW00013935	ALEXANDRIA (ESLER FIELD)	31.4	-92.3	13935
2424	USW00013936	BATON ROUGE (HARDING FIELD)	30.5333	-91.15	13936
2425	USW00013937	DE RIDDER (AFB)	30.8333	-93.3667	13937
2426	USW00013942	MONROE (SELMAN FIELD)	32.5167	-92.05	13942
2427	USW00013943	NEW ORLEANS (AAB)	30.0333	-90.0333	13943
2428	USW00013944	SHREVEPORT BARKSDALE AFB	32.5	-93.6667	13944
2429	USW00013946	VICTORIA (WALKER AAF)	38.9	-99.1167	13946
2430	USW00013947	MARSHALL FIELD FORT RILEY	39.05	-96.7667	13947
2431	USW00013960	DALLAS	32.85	-96.85	13960
2432	USW00013977	TEXARKANA	33.45	-94.0	13977
2433	USW00013988	KANSAS CITY	39.1167	-94.5833	13988
2434	USW00014702	BEDFORD HANSCOM AP	42.4667	-71.2833	14702
2435	USW00014703	CHICOPEE FALLS (WESTOVER AFB)	42.2	-72.5333	14703
2436	USW00014704	FALMOUTH OTIS AFB	41.65	-70.5167	14704
2437	USW00014708	HEMPSTEAD MITCHELL AFB	40.7333	-73.6	14708
2438	USW00014709	NEW YORK UNIVERSITY	40.85	-73.9167	14709
2439	USW00014710	MANCHESTER (GRENIER FIELD)	42.9333	-71.4333	14710
2440	USW00014711	MIDDLETOWN OLMSTED AFB	40.2	-76.7667	14711
2441	USW00014712	READING AAF	40.3833	-75.9667	14712
2442	USW00014716	CAMBRIDGE MIT	42.3667	-71.1	14716
2443	USW00014719	WESTHAMPTON SUFFOLK COUNTY AAF	40.85	-72.6333	14719
2444	USW00014721	WINDSOR LOCKS/BRADLEY FIELD	41.9333	-72.6833	14721
2445	USW00014722	SPRING LAKE BELMAR	40.1833	-74.0667	14722
2446	USW00014723	FISHERS ISLAND FORT H G WRIGHT	41.2667	-72.0167	14723
2447	USW00014725	FT. MONMOUTH	40.3	-74.05	14725
2448	USW00014726	STATEN ISLAND MILLER FIELD	40.5667	-74.1	14726
2449	USW00014734	NEWARK	40.7	-74.1667	14734
2450	USW00014738	BINGHAMTON	42.0833	-76.1	14738
2451	USW00014742	BURLINGTON	44.4667	-73.15	14742
2452	USW00014748	ELMIRA	42.1667	-76.9	14748
2453	USW00014751	HARRISBURG	40.2167	-76.85	14751
2454	USW00014752	HARTFORD	41.7333	-72.65	14752
2455	USW00014755	MOUNT WASHINGTON	44.2667	-71.3	14755
2456	USW00014761	PHILIPSBURG	40.8833	-78.0833	14761
2457	USW00014771	SYRACUSE	43.0667	-76.2667	14771
2458	USW00014804	MOUNT CLEMENS SELFRIDGE AFB	42.6	-82.8167	14804
2459	USW00014814	ALPENA	45.0667	-83.4333	14814
2460	USW00014821	COLUMBUS	40.0	-82.8833	14821
2461	USW00014822	DETROIT	42.4	-83.0	14822
2462	USW00014834	JOLIET	41.5	-88.1667	14834
2463	USW00014838	MARQUETTE	46.5667	-87.4	14838
2464	USW00014839	MILWAUKEE WI AIRPORT	42.95	-87.9	14839
2465	USW00014853	YPSILANTI	42.2333	-83.5333	14853
2466	USW00014884	EAST LANSING	42.7333	-84.4833	14884
2467	USW00014892	CHICAGO UNIVERSITY	41.8	-87.6	14892
2468	USW00014896	AKRON	41.0333	-81.4833	14896
2469	USW00014903	FORT OMAHA	41.3167	-95.95	14903
2470	USW00014920	LA CROSSE	43.9333	-91.2833	14920
2471	USW00014923	MOLINE	41.45	-90.5167	14923
2472	USW00014924	PEMBINA	48.95	-97.25	14924
2473	USW00014927	ST PAUL	44.9333	-93.0667	14927
2474	USW00021502	MORSE FIELD	18.9167	-155.6833	21502
2475	USW00022002	EAGLE PASS (AAF)	28.8667	-100.5167	22002
2476	USW00022003	BRACKETTVILLE (FORT CLARK)	29.3	-100.4333	22003
2477	USW00022004	DEL RIO TEXAS	29.3333	-100.8833	22004
2478	USW00022502	MOLOKAI HOMESTEAD FIELD	21.15	-157.1	22502
2479	USW00022504	HONOLULU HICKAM FIELD	21.3333	-157.95	22504
2480	USW00022505	KAHUKU AAB	21.7	-157.9667	22505
2481	USW00022514	BARBERS POINT NAS	21.3167	-158.0667	22514
2482	USW00023001	DOUGLAS (AAF)	31.4667	-109.6167	23001
2483	USW00023006	CARLSBAD AAF	32.35	-104.25	23006
2484	USW00023008	CLOVIS AAF	34.3833	-103.3167	23008
2485	USW00023010	DALHART	36.0333	-102.5333	23010
2486	USW00023011	DEMING AAF	32.25	-107.7167	23011
2487	USW00023012	DENVER (LOWRY FIELD)	39.7167	-104.9	23012
2488	USW00023019	EL PASO (BIGGS AFB)	31.8333	-106.4	23019
2489	USW00023021	REESE AFB	33.5833	-102.2333	23021
2490	USW00023027	PYOTE (AFB)	31.5167	-103.1333	23027
2491	USW00023030	DRYDEN AAF	30.05	-102.2167	23030
2492	USW00023031	LORDSBURG AAF	32.3333	-108.7	23031
2493	USW00023038	EL PASO (FORT BLISS)	31.7833	-106.4167	23038
2494	USW00023041	BIG SPRING	32.2333	-101.5	23041
2495	USW00023043	ROSWELL	33.4	-104.5333	23043
2496	USW00023052	RATON	36.75	-104.5	23052
2497	USW00023068	PUEBLO	38.2333	-104.6333	23068
2498	USW00023102	BAKERSFIELD (MINTER FIELD)	35.5	-119.1833	23102
2499	USW00023103	BLYTHE	33.6	-114.75	23103
2500	USW00023104	CHANDLER (WILLIAMS FIELD)	33.3	-111.6667	23104
2501	USW00023108	KINGMAN (AAF)	35.2667	-113.95	23108
2502	USW00023109	TUCSON (DAVIS-MONTHAN AFB)	32.1667	-110.8833	23109
2503	USW00023110	LEMOORE	36.25	-119.95	23110
2504	USW00023111	PHOENIX (LUKE FIELD)	33.55	-112.3667	23111
2505	USW00023117	PALM SPRINGS (AAF)	33.8333	-116.55	23117
2506	USW00023119	RIVERSIDE (MARCH AFB)	33.8833	-117.25	23119
2507	USW00023122	SAN BERNARDINO (NORTON AFB)	34.1	-117.2333	23122
2508	USW00023126	TAFT (GARDNER FIELD)	35.1167	-119.3	23126
2509	USW00023131	VICTORVILLE (GEORGE AFB)	34.5833	-117.3833	23131
2510	USW00023132	THERMAL (AAF)	33.6333	-116.1667	23132
2511	USW00023136	OXNARD (FLIGHT STRIP)	34.2	-119.0667	23136
2512	USW00023139	LOMITA (AAF)	33.8167	-118.3333	23139
2513	USW00023140	COOLIDGE (AAF)	32.9333	-111.4333	23140
2514	USW00023151	SAN FRANCISCO CRISSY FIELD	37.8	-122.4333	23151
2515	USW00023152	BURBANK	34.2	-118.3667	23152
2516	USW00023155	BAKERSFIELD	35.4167	-119.05	23155
2517	USW00023177	MODENA	37.8	-113.9	23177
2518	USW00023178	MOUNT LAGUNA	32.8667	-116.4167	23178
2519	USW00023183	PHOENIX	33.4333	-112.0167	23183
2520	USW00023188	SAN DIEGO (LINDBERGH FIELD)	32.7333	-117.1667	23188
2521	USW00023206	SACRAMENTO (MATHER AFB)	38.5667	-121.3	23206
2522	USW00023207	SALINAS (AAB)	36.6667	-121.6167	23207
2523	USW00023211	SAN RAFAEL (HAMILTON AFB)	38.0667	-122.5167	23211
2524	USW00023213	SANTA ROSA (AAF)	38.5167	-122.8	23213
2525	USW00023214	STOCKTON (FIELD)	37.9	-121.2333	23214
2526	USW00023234	SAN FRANCISCO	37.6167	-122.3833	23234
2527	USW00024001	AINSWORTH AAF	42.5833	-100.0	24001
2528	USW00024002	ALLIANCE AAF	42.1	-102.8333	24002
2529	USW00024014	WILLISTON	48.15	-103.5833	24014
2530	USW00024016	CASPER WYO	42.9167	-106.3333	24016
2531	USW00024027	ROCK SPRINGS	41.6	-109.0667	24027
2532	USW00024035	HAVRE	48.5667	-109.6667	24035
2533	USW00024101	OGDEN (HILL AFB)	41.1167	-111.9667	24101
2534	USW00024110	MOSES LAKE (LARSON AFB)	47.1833	-119.3167	24110
2535	USW00024134	BURNS	43.5833	-119.05	24134
2536	USW00024135	BUTTE	45.9667	-112.5	24135
2537	USW00024156	POCATELLO	42.9167	-112.5333	24156
2538	USW00024163	PASCO	46.2667	-119.1167	24163
2539	USW00024203	EVERETT (PAINE FIELD)	47.9	-122.2833	24203
2540	USW00024206	REDDING (AAF)	40.5167	-122.3	24206
2541	USW00024207	TACOMA (MCCHORD AFB)	47.15	-122.4833	24207
2542	USW00024220	ELLENSBURG	47.0333	-120.5167	24220
2543	USW00024228	PORT ANGELES	48.1333	-123.4167	24228
2544	USW00024234	SEATTLE (BOEING FIELD)	47.5333	-122.2333	24234
2545	USW00024264	REDDING	40.5667	-122.4167	24264
2546	USW00025325	KETCHIKAN	55.35	-131.65	25325
2547	USW00026401	ANCHORAGE ELMENDORF FIELD	61.25	-149.8	26401
2548	USW00026410	CORDOVA	60.4833	-145.5	26410
2549	USW00026414	SUMMIT	63.3333	-149.15	26414
2550	USW00026508	UMIAT	69.3667	-152.1333	26508
2551	USW00026509	GALENA	64.7167	-156.9	26509
2552	USW00026601	POINT HOPE	68.35	-166.7833	26601
2553	USW00026605	NUNIVAK AAF	60.2	-166.1	26605
2554	USW00026608	UNALAKLEET	63.9	-160.7833	26608
2555	USW00026618	WALES	65.6167	-168.05	26618
2556	USW00026635	MOUNTAIN VILLAGE	62.1167	-163.75	26635
2557	USW00026636	CAPE THOMPSON	68.1	-165.7667	26636
2558	USW00045703	KISKA ISLAND	51.9833	177.5667	45703
2559	USW00073807	LEESBURG	31.7833	-84.2333	73807
2560	USW00073808	KNOXVILLE (ISLAND AIRPORT)	35.9667	-83.9167	73808
2561	USW00093062	FRYE SITE	32.5	-106.4167	93062
2562	USW00093130	GLENDALE	34.1667	-118.3	93130
2563	USW00093170	LEBEC	34.8333	-118.8667	93170
2564	USW00093204	HOLLISTER	36.8333	-121.4	93204
2565	USW00093701	CAMDEN	39.9333	-75.0833	93701
2566	USW00093756	EDGEWOOD	39.4167	-76.3	93756
2567	USW00093804	SPARTANBURG	34.9167	-81.95	93804
2568	USW00093812	CINCINNATI (LUNKEN AIRPORT)	39.1	-84.4167	93812
2569	USW00093821	LOUISVILLE	38.1833	-85.7333	93821
2570	USW00093822	SPRINGFIELD	39.8333	-89.6667	93822
2571	USW00093871	DUE WEST	34.35	-82.3667	93871
2572	USW00093877	MURFREESBORO	35.9167	-86.4667	93877
2573	USW00093917	VICKSBURG	32.35	-90.8833	93917
2574	USW00093963	ST LOUIS	38.6333	-90.2	93963
2575	USW00094176	SPOKANE (FELTS FIELD)	47.6667	-117.3333	94176
2576	USW00094730	NORTH TRURO	42.0333	-70.0333	94730
2577	USW00094750	BELLEFONTE	40.9	-77.7167	94750
2578	USW00094761	ITHACA	42.45	-76.4833	94761
2579	USW00094763	KYLERTOWN	41.0	-78.1667	94763
2580	USW00094775	POINT JUDITH	41.3667	-71.4833	94775
2581	USW00094881	ROYAL CENTER	40.8833	-86.4833	94881
2582	USW00094922	WAVERLY	42.683	-92.483	94922
2583	USW00094925	GRAND FORKS AFB	47.95	-97.4	94925
2584	USW00094937	ELLENDALE	45.9833	-98.5667	94937
2585	USW00094941	DREXEL	41.3333	-96.2667	94941
2586	USXUA026520	CA SANTA ANA/ORANGE COUNTY AAF	33.7	-117.833	26520
2587	USXUA724586	SALINA	38.8	-97.63	24586
2588	USXUA724755	ST. GEORGE	37.1	-113.6	24755
2589	USXUA725185	ROME	43.23	-75.4	25185
2590	USXUAC03522	LA JUNTA	38.05	-103.52	03522
2591	USXUAC03540	AUBURN	38.95	-121.07	03540
2592	USXUAC03671	AKRON	40.12	-103.17	03671
2593	UVM00065503	OUAGADOUGOU	12.35	-1.5167	65503
2594	UVM00065510	BOBO-DIOULASSO	11.1667	-4.3	65510
2595	UZM00038413	TAMDY	41.733	64.617	38413
