	file	kind	primary_id	primary_id_scheme	record_number	secondary_id	secondary_id_scheme	station_name	station_abbreviation	alternative_name	station_crs	longitude	latitude	local_gravity	start_date	end_date	station_type	platform_type	platform_sub_type	operating_institute	operating_territory	city	contact	role	observing_frequency	reporting_time	telecommunication_method	station_automation	measuring_system_model	measuring_system_id	observed_variables	comment	optional_data	bbox_min_longitude	bbox_max_longitude	bbox_min_latitude	bbox_max_latitude	metadata_contact	metadata_contact_role	elevation
2116	era5.conv._00688	MOBILE	0-20999-0-00688	 	2116	688	 	 	 	 	 			 	196702	197206	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
2117	era5.conv._00689	MOBILE	0-20999-0-00689	 	2117	689	 	 	 	 	 			 	196702	197207	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
2118	era5.conv._00690	MOBILE	0-20999-0-00690	 	2118	690	 	 	 	 	 			 	196702	197209	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
2119	era5.conv._00691	MOBILE	0-20999-0-00691	 	2119	691	 	 	 	 	 			 	196705	197208	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
2120	era5.conv._00692	MOBILE	0-20999-0-00692	 	2120	692	 	 	 	 	 			 	196702	197212	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
2121	era5.conv._00693	MOBILE	0-20999-0-00693	 	2121	693	 	 	 	 	 			 	196702	197209	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
2122	era5.conv._00694	MOBILE	0-20999-0-00694	 	2122	694	 	 	 	 	 			 	196702	197207	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
2123	era5.conv._00695	MOBILE	0-20999-0-00695	 	2123	695	 	 	 	 	 			 	196705	197208	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
2124	era5.conv._00696	MOBILE	0-20999-0-00696	 	2124	696	 	 	 	 	 			 	196702	197206	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
2125	era5.conv._00697	MOBILE	0-20999-0-00697	 	2125	697	 	 	 	 	 			 	196702	197206	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
2126	era5.conv._00698	MOBILE	0-20999-0-00698	 	2126	698	 	 	 	 	 			 	196702	197212	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
2127	era5.conv._00699	MOBILE	0-20999-0-00699	 	2127	699	 	 	 	 	 			 	196702	197206	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
2128	era5.conv._00700	MOBILE	0-20999-0-00700	 	2128	700	 	 	 	 	 			 	196702	197209	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
2129	era5.conv._00701	MOBILE	0-20999-0-00701	 	2129	701	 	 	 	 	 			 	196702	197203	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
2130	era5.conv._00702	MOBILE	0-20999-0-00702	 	2130	702	 	 	 	 	 			 	196705	197208	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
2131	era5.conv._00703	MOBILE	0-20999-0-00703	 	2131	703	 	 	 	 	 			 	196702	197209	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
2132	era5.conv._00704	MOBILE	0-20999-0-00704	 	2132	704	 	 	 	 	 			 	196705	197212	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
2133	era5.conv._00705	MOBILE	0-20999-0-00705	 	2133	705	 	 	 	 	 			 	196703	197212	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
2134	era5.conv._00706	MOBILE	0-20999-0-00706	 	2134	706	 	 	 	 	 			 	196703	197209	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
2135	era5.conv._00707	MOBILE	0-20999-0-00707	 	2135	707	 	 	 	 	 			 	196702	197206	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
2136	era5.conv._00708	MOBILE	0-20999-0-00708	 	2136	708	 	 	 	 	 			 	196703	197110	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
2137	era5.conv._00709	MOBILE	0-20999-0-00709	 	2137	709	 	 	 	 	 			 	196707	197208	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
2138	era5.conv._00710	MOBILE	0-20999-0-00710	 	2138	710	 	 	 	 	 			 	196705	197207	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
2139	era5.conv._00711	MOBILE	0-20999-0-00711	 	2139	711	 	 	 	 	 			 	196706	197201	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
2140	era5.conv._00712	MOBILE	0-20999-0-00712	 	2140	712	 	 	 	 	 			 	196702	197207	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
2141	era5.conv._00713	MOBILE	0-20999-0-00713	 	2141	713	 	 	 	 	 			 	196704	197205	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
2142	era5.conv._00714	MOBILE	0-20999-0-00714	 	2142	714	 	 	 	 	 			 	196706	197209	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
2143	era5.conv._00715	MOBILE	0-20999-0-00715	 	2143	715	 	 	 	 	 			 	196705	197207	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
2144	era5.conv._00716	MOBILE	0-20999-0-00716	 	2144	716	 	 	 	 	 			 	196703	197207	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
2145	era5.conv._00717	MOBILE	0-20999-0-00717	 	2145	717	 	 	 	 	 			 	196702	197201	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
2146	era5.conv._00718	MOBILE	0-20999-0-00718	 	2146	718	 	 	 	 	 			 	196702	197209	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
2147	era5.conv._00719	MOBILE	0-20999-0-00719	 	2147	719	 	 	 	 	 			 	196702	197205	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
2148	era5.conv._00720	MOBILE	0-20999-0-00720	 	2148	720	 	 	 	 	 			 	196703	197205	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
2149	era5.conv._00721	MOBILE	0-20999-0-00721	 	2149	721	 	 	 	 	 			 	196705	197201	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
2150	era5.conv._00722	MOBILE	0-20999-0-00722	 	2150	722	 	 	 	 	 			 	196702	197208	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
2151	era5.conv._00723	MOBILE	0-20999-0-00723	 	2151	723	 	 	 	 	 			 	196702	197208	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
2152	era5.conv._00724	MOBILE	0-20999-0-00724	 	2152	724	 	 	 	 	 			 	196705	197206	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
2153	era5.conv._00725	MOBILE	0-20999-0-00725	 	2153	725	 	 	 	 	 			 	196702	197206	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
2154	era5.conv._00726	MOBILE	0-20999-0-00726	 	2154	726	 	 	 	 	 			 	196703	197209	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
2155	era5.conv._00727	MOBILE	0-20999-0-00727	 	2155	727	 	 	 	 	 			 	196703	197207	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
2156	era5.conv._00728	MOBILE	0-20999-0-00728	 	2156	728	 	 	 	 	 			 	196703	197207	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
2157	era5.conv._00729	MOBILE	0-20999-0-00729	 	2157	729	 	 	 	 	 			 	196703	197206	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
2158	era5.conv._00730	MOBILE	0-20999-0-00730	 	2158	730	 	 	 	 	 			 	196702	197206	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
2159	era5.conv._00731	MOBILE	0-20999-0-00731	 	2159	731	 	 	 	 	 			 	196702	197207	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
2160	era5.conv._00732	MOBILE	0-20999-0-00732	 	2160	732	 	 	 	 	 			 	196702	197207	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
2161	era5.conv._00733	MOBILE	0-20999-0-00733	 	2161	733	 	 	 	 	 			 	196704	197207	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
2162	era5.conv._00734	MOBILE	0-20999-0-00734	 	2162	734	 	 	 	 	 			 	196703	197207	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
2163	era5.conv._00735	MOBILE	0-20999-0-00735	 	2163	735	 	 	 	 	 			 	196702	197207	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
2164	era5.conv._00736	MOBILE	0-20999-0-00736	 	2164	736	 	 	 	 	 			 	196703	197207	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
2165	era5.conv._00737	MOBILE	0-20999-0-00737	 	2165	737	 	 	 	 	 			 	196702	197207	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
2166	era5.conv._00738	MOBILE	0-20999-0-00738	 	2166	738	 	 	 	 	 			 	196702	197209	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
2167	era5.conv._00739	MOBILE	0-20999-0-00739	 	2167	739	 	 	 	 	 			 	196705	197206	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
2168	era5.conv._00740	MOBILE	0-20999-0-00740	 	2168	740	 	 	 	 	 			 	196702	197205	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
2169	era5.conv._00741	MOBILE	0-20999-0-00741	 	2169	741	 	 	 	 	 			 	196703	197205	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
2170	era5.conv._00742	MOBILE	0-20999-0-00742	 	2170	742	 	 	 	 	 			 	196705	197206	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
2171	era5.conv._00743	MOBILE	0-20999-0-00743	 	2171	743	 	 	 	 	 			 	196705	197209	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
2172	era5.conv._00744	MOBILE	0-20999-0-00744	 	2172	744	 	 	 	 	 			 	196704	197206	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
2173	era5.conv._00745	MOBILE	0-20999-0-00745	 	2173	745	 	 	 	 	 			 	196703	197209	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
2174	era5.conv._00746	MOBILE	0-20999-0-00746	 	2174	746	 	 	 	 	 			 	196707	197208	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
2175	era5.conv._00747	MOBILE	0-20999-0-00747	 	2175	747	 	 	 	 	 			 	196703	197208	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
2176	era5.conv._00748	MOBILE	0-20999-0-00748	 	2176	748	 	 	 	 	 			 	196706	197208	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
2177	era5.conv._00749	MOBILE	0-20999-0-00749	 	2177	749	 	 	 	 	 			 	196702	197201	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
2178	era5.conv._00750	MOBILE	0-20999-0-00750	 	2178	750	 	 	 	 	 			 	196703	197208	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
2179	era5.conv._00751	MOBILE	0-20999-0-00751	 	2179	751	 	 	 	 	 			 	196702	197212	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
2180	era5.conv._00752	MOBILE	0-20999-0-00752	 	2180	752	 	 	 	 	 			 	196702	197212	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
2181	era5.conv._00753	MOBILE	0-20999-0-00753	 	2181	753	 	 	 	 	 			 	196702	197207	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
2182	era5.conv._00754	MOBILE	0-20999-0-00754	 	2182	754	 	 	 	 	 			 	196705	197212	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
2183	era5.conv._00755	MOBILE	0-20999-0-00755	 	2183	755	 	 	 	 	 			 	196703	197208	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
2184	era5.conv._00756	MOBILE	0-20999-0-00756	 	2184	756	 	 	 	 	 			 	196702	197209	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
2185	era5.conv._00757	MOBILE	0-20999-0-00757	 	2185	757	 	 	 	 	 			 	196702	197210	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
2186	era5.conv._00758	MOBILE	0-20999-0-00758	 	2186	758	 	 	 	 	 			 	196707	197203	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
2187	era5.conv._00759	MOBILE	0-20999-0-00759	 	2187	759	 	 	 	 	 			 	196702	197204	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
2188	era5.conv._00760	MOBILE	0-20999-0-00760	 	2188	760	 	 	 	 	 			 	196703	197112	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
2189	era5.conv._00761	MOBILE	0-20999-0-00761	 	2189	761	 	 	 	 	 			 	196702	197208	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
2190	era5.conv._00762	MOBILE	0-20999-0-00762	 	2190	762	 	 	 	 	 			 	196703	197208	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
2191	era5.conv._00763	MOBILE	0-20999-0-00763	 	2191	763	 	 	 	 	 			 	196702	197201	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
2192	era5.conv._00764	MOBILE	0-20999-0-00764	 	2192	764	 	 	 	 	 			 	196705	197207	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
2193	era5.conv._00765	MOBILE	0-20999-0-00765	 	2193	765	 	 	 	 	 			 	196702	197207	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
2194	era5.conv._00766	MOBILE	0-20999-0-00766	 	2194	766	 	 	 	 	 			 	196702	197206	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
2195	era5.conv._00767	MOBILE	0-20999-0-00767	 	2195	767	 	 	 	 	 			 	196702	197206	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
2196	era5.conv._00768	MOBILE	0-20999-0-00768	 	2196	768	 	 	 	 	 			 	196702	197208	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
2197	era5.conv._00769	MOBILE	0-20999-0-00769	 	2197	769	 	 	 	 	 			 	196705	197208	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
2198	era5.conv._00770	MOBILE	0-20999-0-00770	 	2198	770	 	 	 	 	 			 	196706	197207	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
2199	era5.conv._00771	MOBILE	0-20999-0-00771	 	2199	771	 	 	 	 	 			 	196705	197209	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
2200	era5.conv._00772	MOBILE	0-20999-0-00772	 	2200	772	 	 	 	 	 			 	196703	197206	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
2201	era5.conv._00773	MOBILE	0-20999-0-00773	 	2201	773	 	 	 	 	 			 	196707	197208	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
2202	era5.conv._00774	MOBILE	0-20999-0-00774	 	2202	774	 	 	 	 	 			 	196702	197208	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
2203	era5.conv._00775	MOBILE	0-20999-0-00775	 	2203	775	 	 	 	 	 			 	196706	197204	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
2204	era5.conv._00776	MOBILE	0-20999-0-00776	 	2204	776	 	 	 	 	 			 	196702	197207	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
2205	era5.conv._00777	MOBILE	0-20999-0-00777	 	2205	777	 	 	 	 	 			 	196703	197208	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
2206	era5.conv._00778	MOBILE	0-20999-0-00778	 	2206	778	 	 	 	 	 			 	196702	197209	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
2207	era5.conv._00779	MOBILE	0-20999-0-00779	 	2207	779	 	 	 	 	 			 	196703	197206	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
2208	era5.conv._00780	MOBILE	0-20999-0-00780	 	2208	780	 	 	 	 	 			 	196706	197203	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
2209	era5.conv._00781	MOBILE	0-20999-0-00781	 	2209	781	 	 	 	 	 			 	196706	197208	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
2210	era5.conv._00782	MOBILE	0-20999-0-00782	 	2210	782	 	 	 	 	 			 	196705	197206	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
2211	era5.conv._00783	MOBILE	0-20999-0-00783	 	2211	783	 	 	 	 	 			 	196706	197111	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
2212	era5.conv._00784	MOBILE	0-20999-0-00784	 	2212	784	 	 	 	 	 			 	196707	197207	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
2213	era5.conv._00785	MOBILE	0-20999-0-00785	 	2213	785	 	 	 	 	 			 	196705	197205	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
2214	era5.conv._00786	MOBILE	0-20999-0-00786	 	2214	786	 	 	 	 	 			 	196706	197208	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
2215	era5.conv._00787	MOBILE	0-20999-0-00787	 	2215	787	 	 	 	 	 			 	196702	197209	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
2216	era5.conv._00788	MOBILE	0-20999-0-00788	 	2216	788	 	 	 	 	 			 	196705	197209	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
2217	era5.conv._00789	MOBILE	0-20999-0-00789	 	2217	789	 	 	 	 	 			 	196706	197206	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
2218	era5.conv._00790	MOBILE	0-20999-0-00790	 	2218	790	 	 	 	 	 			 	196702	197209	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
2219	era5.conv._00791	MOBILE	0-20999-0-00791	 	2219	791	 	 	 	 	 			 	196706	197201	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
2220	era5.conv._00792	MOBILE	0-20999-0-00792	 	2220	792	 	 	 	 	 			 	196708	197208	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
2221	era5.conv._00793	MOBILE	0-20999-0-00793	 	2221	793	 	 	 	 	 			 	196704	197208	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
2222	era5.conv._00794	MOBILE	0-20999-0-00794	 	2222	794	 	 	 	 	 			 	196707	197208	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
2223	era5.conv._00795	MOBILE	0-20999-0-00795	 	2223	795	 	 	 	 	 			 	196702	197208	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
2224	era5.conv._00796	MOBILE	0-20999-0-00796	 	2224	796	 	 	 	 	 			 	196709	197112	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
2225	era5.conv._00797	MOBILE	0-20999-0-00797	 	2225	797	 	 	 	 	 			 	196707	197206	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
2226	era5.conv._00798	MOBILE	0-20999-0-00798	 	2226	798	 	 	 	 	 			 	196709	197206	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
2227	era5.conv._00799	MOBILE	0-20999-0-00799	 	2227	799	 	 	 	 	 			 	196703	197204	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
2228	era5.conv._00800	MOBILE	0-20999-0-00800	 	2228	800	 	 	 	 	 			 	196707	197210	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
2229	era5.conv._00801	MOBILE	0-20999-0-00801	 	2229	801	 	 	 	 	 			 	196706	197108	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
2230	era5.conv._00802	MOBILE	0-20999-0-00802	 	2230	802	 	 	 	 	 			 	196703	197207	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
2231	era5.conv._00803	MOBILE	0-20999-0-00803	 	2231	803	 	 	 	 	 			 	196703	197210	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
2232	era5.conv._00804	MOBILE	0-20999-0-00804	 	2232	804	 	 	 	 	 			 	196706	197209	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
2233	era5.conv._00805	MOBILE	0-20999-0-00805	 	2233	805	 	 	 	 	 			 	196705	197208	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
2234	era5.conv._00806	MOBILE	0-20999-0-00806	 	2234	806	 	 	 	 	 			 	196708	197208	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
2235	era5.conv._00807	MOBILE	0-20999-0-00807	 	2235	807	 	 	 	 	 			 	196707	197206	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
2236	era5.conv._00808	MOBILE	0-20999-0-00808	 	2236	808	 	 	 	 	 			 	196704	197208	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
2237	era5.conv._00809	MOBILE	0-20999-0-00809	 	2237	809	 	 	 	 	 			 	196703	197212	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
2238	era5.conv._00810	MOBILE	0-20999-0-00810	 	2238	810	 	 	 	 	 			 	196703	197207	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
2239	era5.conv._00811	MOBILE	0-20999-0-00811	 	2239	811	 	 	 	 	 			 	196706	197205	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
2240	era5.conv._00812	MOBILE	0-20999-0-00812	 	2240	812	 	 	 	 	 			 	196702	197209	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
2241	era5.conv._00813	MOBILE	0-20999-0-00813	 	2241	813	 	 	 	 	 			 	196706	197208	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
2242	era5.conv._00814	MOBILE	0-20999-0-00814	 	2242	814	 	 	 	 	 			 	196707	197207	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
2243	era5.conv._00815	MOBILE	0-20999-0-00815	 	2243	815	 	 	 	 	 			 	196706	197208	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
2244	era5.conv._00816	MOBILE	0-20999-0-00816	 	2244	816	 	 	 	 	 			 	196702	197207	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
2245	era5.conv._00817	MOBILE	0-20999-0-00817	 	2245	817	 	 	 	 	 			 	196708	197206	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
2246	era5.conv._00818	MOBILE	0-20999-0-00818	 	2246	818	 	 	 	 	 			 	196708	197209	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
2247	era5.conv._00819	MOBILE	0-20999-0-00819	 	2247	819	 	 	 	 	 			 	196709	197206	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
2248	era5.conv._00820	MOBILE	0-20999-0-00820	 	2248	820	 	 	 	 	 			 	196705	197205	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
2249	era5.conv._00821	MOBILE	0-20999-0-00821	 	2249	821	 	 	 	 	 			 	196702	197208	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
2250	era5.conv._00822	MOBILE	0-20999-0-00822	 	2250	822	 	 	 	 	 			 	196705	197208	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
2251	era5.conv._00823	MOBILE	0-20999-0-00823	 	2251	823	 	 	 	 	 			 	196702	197207	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
2252	era5.conv._00824	MOBILE	0-20999-0-00824	 	2252	824	 	 	 	 	 			 	196708	197206	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
2253	era5.conv._00825	MOBILE	0-20999-0-00825	 	2253	825	 	 	 	 	 			 	196702	197208	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
2254	era5.conv._00826	MOBILE	0-20999-0-00826	 	2254	826	 	 	 	 	 			 	196703	197207	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
2255	era5.conv._00827	MOBILE	0-20999-0-00827	 	2255	827	 	 	 	 	 			 	196703	197209	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
